#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
eld241-t0_s_1_134    -          VOG8567              -             0.0011   14.9   0.3    0.0011   14.9   0.3   1.5   2   0   0   2   2   2   1 -
KP06_gp53               -          VOG8598              -              0.001   14.8   1.2    0.0012   14.6   1.2   1.1   1   0   0   1   1   1   1 -
nc_024711_crassphage_55 -          VOG8598              -             0.0011   14.7   1.2    0.0012   14.5   1.2   1.1   1   0   0   1   1   1   1 -
hvcf_a6_ms_4_32      -          VOG8648              -            0.00015   17.7   0.6   0.00018   17.5   0.6   1.1   1   0   0   1   1   1   1 -
err975045_s_1_21     -          VOG8650              -             0.0084   10.6   4.7    0.0094   10.5   4.7   1.1   1   0   0   1   1   1   1 -
KP06_gp53               -          VOG8660              -              0.001   15.5   0.8    0.0076   12.7   0.5   2.2   1   1   1   2   2   2   1 -
nc_024711_crassphage_55 -          VOG8660              -             0.0011   15.4   0.8    0.0072   12.8   0.5   2.2   1   1   1   2   2   2   1 -
KP06_gp31               -          VOG8676              -              0.003   13.7   0.0    0.0081   12.3   0.0   1.7   2   0   0   2   2   2   1 -
nc_024711_crassphage_31 -          VOG8676              -              0.003   13.6   0.0    0.0082   12.3   0.0   1.7   2   0   0   2   2   2   1 -
cs_ms_21_84          -          VOG8680              -             0.0067   12.2   4.9     0.075    8.7   0.4   2.1   1   1   1   2   2   2   2 -
fferm_ms_11_104      -          VOG8681              -             0.0099   12.4   5.0    0.0078   12.7   2.8   2.0   2   0   0   2   2   2   1 -
KP06_gp20               -          VOG8687              -             0.0067   11.5   0.0      0.31    6.1   0.0   2.1   1   1   0   2   2   2   2 -
nc_024711_crassphage_20 -          VOG8687              -             0.0076   11.3   0.0      0.42    5.6   0.0   2.1   1   1   0   2   2   2   2 -
srr4295175_ms_5_41   -          VOG8722              -             0.0058   12.3   1.1     0.093    8.5   0.2   2.1   2   0   0   2   2   2   2 -
fferm_ms_11_102      -          VOG8739              -              0.015   11.9   2.3      0.22    8.1   0.0   3.3   3   0   0   3   3   3   0 -
fferm_ms_11_30       -          VOG8742              -             0.0043   13.6   0.2    0.0077   12.8   0.1   1.5   1   1   0   1   1   1   1 -
hvcf_a6_ms_4_83      -          VOG8753              -            0.00084   15.2   2.1    0.0012   14.8   2.1   1.2   1   0   0   1   1   1   1 -
err975045_s_1_86     -          VOG8774              -            0.00077   15.4   0.1    0.0017   14.3   0.1   1.6   1   0   0   1   1   1   1 -
sib1_ms_5_65         -          VOG8787              -             0.0062   12.4   0.0     0.013   11.3   0.0   1.5   1   0   0   1   1   1   1 -
eld241-t0_s_1_157    -          VOG8794              -             0.0055   12.9   0.1    0.0077   12.5   0.1   1.2   1   0   0   1   1   1   1 -
srr4295175_ms_5_72   -          VOG8821              -              0.033   10.1   9.8     0.076    9.0   8.3   2.2   1   1   1   2   2   2   0 -
err844030_ms_1_58    -          VOG8823              -             0.0037   13.5   0.0     0.004   13.4   0.0   1.1   1   0   0   1   1   1   1 -
fferm_ms_11_90       -          VOG8855              -            6.3e-07   23.5   0.0   5.2e-06   20.4   0.0   1.9   2   0   0   2   2   2   2 -
inf125_s_2_43        -          VOG8856              -               0.13    8.4   5.2      0.13    8.4   5.2   1.2   1   0   0   1   1   1   0 -
err975045_s_1_3      -          VOG8857              -             0.0082   12.6   0.0      0.13    8.7   0.0   2.2   2   0   0   2   2   2   1 -
eld241-t0_s_1_36     -          VOG8893              -               0.17    6.4   5.4      0.18    6.4   5.4   1.0   1   0   0   1   1   1   0 -
KP06_gp01            -          VOG8902              -                1.3    4.4  18.9       1.5    4.3  18.9   1.1   1   0   0   1   1   1   0 -
fferm_ms_11_39       -          VOG8909              -              0.015   11.0   3.5      0.71    5.5   0.0   2.2   1   1   0   2   2   2   0 -
srr4295175_ms_5_38   -          VOG8916              -              0.011   10.5   0.0     0.015   10.1   0.0   1.1   1   0   0   1   1   1   0 -
KP06_gp84            -          VOG8922              -             0.0075   12.4   0.0     0.017   11.3   0.0   1.6   1   0   0   1   1   1   1 -
srr4295175_ms_5_70   -          VOG8923              -             0.0048   13.2   1.2     0.011   12.0   0.2   1.9   1   1   0   2   2   2   1 -
err975045_s_1_73     -          VOG8945              -              0.004   13.2   0.1     0.015   11.4   0.1   2.0   1   0   0   1   1   1   1 -
err844030_ms_1_53    -          VOG8956              -            2.4e-05   20.5   0.0   2.5e-05   20.4   0.0   1.0   1   0   0   1   1   1   1 -
sib1_ms_5_60         -          VOG8963              -              0.013   11.8   0.0     0.022   11.1   0.0   1.3   1   0   0   1   1   1   0 -
inf125_s_2_147       -          VOG8973              -              0.006   12.7   0.0     0.014   11.5   0.0   1.6   1   0   0   1   1   1   1 -
hvcf_a6_ms_4_81      -          VOG8980              -               0.01   12.0   0.8      0.01   12.0   0.8   2.0   2   1   1   3   3   3   0 -
sib1_ms_5_30         -          VOG8995              -             0.0039   13.5   0.0    0.0067   12.7   0.0   1.4   1   1   0   1   1   1   1 -
fferm_ms_11_101      -          VOG9001              -            0.00074   16.2   7.4     0.033   10.9   0.1   3.9   3   0   0   3   3   3   2 -
sib1_ms_5_29         -          VOG9009              -             0.0048   13.6   0.9    0.0073   13.0   0.1   1.7   2   0   0   2   2   2   1 -
eld241-t0_s_1_81     -          VOG9031              -              0.067    8.6   5.1     0.017   10.5   0.1   1.9   1   1   1   2   2   2   0 -
inf125_s_2_120       -          VOG9039              -             0.0088   12.3   0.0    0.0094   12.3   0.0   1.1   1   0   0   1   1   1   1 -
srr4295175_ms_5_37   -          VOG9056              -             0.0079   12.5   0.1     0.011   12.1   0.1   1.2   1   0   0   1   1   1   1 -
err844030_ms_1_4     -          VOG9060              -            0.00024   17.1   0.5      0.16    8.1   0.0   2.7   2   0   0   2   2   2   2 -
fferm_ms_11_3        -          VOG9060              -             0.0088   12.2   0.0     0.079    9.1   0.0   2.5   2   0   0   2   2   2   1 -
err844030_ms_1_64    -          VOG9078              -             0.0066   12.9   1.2      0.01   12.2   1.2   1.3   1   0   0   1   1   1   1 -
fferm_ms_11_20       -          VOG9091              -            8.9e-06   22.5   0.1   1.1e-05   22.2   0.1   1.3   1   0   0   1   1   1   1 -
hvcf_a6_ms_4_3       -          VOG9091              -             0.0066   13.3   0.8      0.01   12.6   0.1   1.7   2   0   0   2   2   2   1 -
err975045_s_1_66     -          VOG9101              -             0.0022   14.2   0.1    0.0028   13.8   0.1   1.2   1   0   0   1   1   1   1 -
KP06_gp13               -          VOG9110              -             0.0055   13.0   4.9      0.29    7.5   2.7   2.7   2   2   0   2   2   2   2 -
nc_024711_crassphage_13 -          VOG9110              -              0.006   12.9   5.0      0.31    7.4   2.8   2.7   2   2   0   2   2   2   2 -
cs_ms_21_64          -          VOG9112              -            1.9e-23   79.7   0.3   3.5e-23   78.9   0.2   1.4   1   1   0   1   1   1   1 -
fferm_ms_11_86       -          VOG9155              -              0.033   10.9   2.3     0.057   10.1   0.2   2.7   3   2   2   5   5   5   0 -
err975045_s_1_98     -          VOG9185              -             0.0091   12.2   1.9      0.02   11.2   0.1   2.3   2   1   0   2   2   2   1 -
err844030_ms_1_82    -          VOG9199              -            0.00017   17.8   0.0    0.0003   17.0   0.0   1.4   1   0   0   1   1   1   1 -
cs_ms_21_27          -          VOG9200              -             0.0037   13.8   0.1    0.0049   13.4   0.1   1.2   1   0   0   1   1   1   1 -
inf125_s_2_100       -          VOG9220              -              0.029   10.4   4.5      0.12    8.3   0.0   3.2   3   1   1   4   4   4   0 -
KP06_gp42               -          VOG9233              -            0.00089   14.9   1.3     0.001   14.7   1.3   1.2   1   0   0   1   1   1   1 -
nc_024711_crassphage_44 -          VOG9233              -            0.00093   14.9   1.3    0.0011   14.6   1.3   1.2   1   0   0   1   1   1   1 -
sib1_ms_5_81         -          VOG9239              -              0.018   10.8   0.1     0.018   10.8   0.1   2.3   3   0   0   3   3   3   0 -
err844030_ms_1_41    -          VOG9259              -              0.006   11.8   0.0    0.0076   11.4   0.0   1.1   1   0   0   1   1   1   1 -
sib1_ms_5_11         -          VOG9272              -             0.0059   13.1   0.9     0.026   11.0   0.4   2.3   2   1   0   2   2   2   1 -
cs_ms_21_62          -          VOG9295              -              0.003   13.8   0.0     0.032   10.5   0.0   2.1   2   0   0   2   2   2   1 -
inf125_s_2_116       -          VOG9302              -             0.0015   15.0   0.5    0.0017   14.8   0.5   1.1   1   0   0   1   1   1   1 -
sib1_ms_5_18         -          VOG9306              -            0.00047   12.6   2.7    0.0005   12.5   2.7   1.0   1   0   0   1   1   1   1 -
srr4295175_ms_5_49   -          VOG9310              -            1.1e-05   22.0   0.0   1.6e-05   21.4   0.0   1.3   1   0   0   1   1   1   1 -
fferm_ms_11_72       -          VOG9310              -            3.2e-05   20.4   0.1   5.7e-05   19.6   0.0   1.4   1   1   0   1   1   1   1 -
srr4295175_ms_5_21   -          VOG9310              -            3.4e-05   20.4   1.5   5.6e-05   19.6   1.5   1.3   1   1   0   1   1   1   1 -
hvcf_a6_ms_4_24      -          VOG9313              -             0.0034   13.7   0.0     0.068    9.5   0.0   2.2   2   0   0   2   2   2   1 -
eld241-t0_s_1_2      -          VOG9316              -             0.0065   12.2   0.0    0.0065   12.2   0.0   1.0   1   0   0   1   1   1   1 -
fferm_ms_11_39       -          VOG9322              -            2.9e-25   85.3   1.4   3.9e-25   84.9   1.4   1.1   1   0   0   1   1   1   1 -
err844030_ms_1_65    -          VOG9322              -            2.9e-05   20.3   3.8   4.9e-05   19.6   3.8   1.4   1   0   0   1   1   1   1 -
inf125_s_2_35        -          VOG9342              -            4.6e-10   35.8  14.9   3.8e-08   29.6  14.9   2.3   1   1   0   1   1   1   1 -
sib1_ms_5_11         -          VOG9343              -               0.58    5.8   7.3     0.088    8.5   2.8   1.8   2   0   0   2   2   2   0 -
hvcf_a6_ms_4_81      -          VOG9344              -              0.013   11.9   3.7     0.016   11.5   3.7   1.2   1   0   0   1   1   1   0 -
cs_ms_21_74          -          VOG9355              -             0.0068   13.0   0.0      0.62    6.7   0.0   2.5   2   0   0   2   2   2   2 -
inf125_s_2_35        -          VOG9437              -             0.0021   14.4   0.0    0.0059   12.9   0.0   1.8   1   0   0   1   1   1   1 -
cs_ms_21_49          -          VOG9437              -              0.003   13.9   0.0    0.0074   12.6   0.0   1.7   1   0   0   1   1   1   1 -
err975045_s_1_57     -          VOG9439              -              0.005   13.1   0.1     0.005   13.1   0.1   1.1   1   0   0   1   1   1   1 -
srr4295175_ms_5_62   -          VOG9440              -             0.0013   14.5   0.0     0.031   10.1   0.0   2.6   2   0   0   2   2   2   1 -
err975045_s_1_17     -          VOG9493              -             0.0076   12.6   0.1    0.0099   12.2   0.1   1.2   1   0   0   1   1   1   1 -
sib1_ms_5_41         -          VOG9564              -               0.01   12.3   0.0     0.011   12.2   0.0   1.1   1   0   0   1   1   1   0 -
eld241-t0_s_1_100    -          VOG9591              -             0.0036   13.5   1.8    0.0064   12.7   0.2   2.1   2   1   0   2   2   2   1 -
err975045_s_1_90     -          VOG9606              -               0.03   10.6   4.0     0.062    9.6   4.0   1.5   1   0   0   1   1   1   0 -
KP06_gp79            -          VOG9608              -              0.027   10.8   3.3     0.067    9.5   3.3   1.7   1   0   0   1   1   1   0 -
fferm_ms_11_72       -          VOG9663              -            1.2e-05   20.9   0.1   1.5e-05   20.7   0.1   1.3   1   0   0   1   1   1   1 -
srr4295175_ms_5_21   -          VOG9663              -            0.00025   16.7   0.0   0.00052   15.6   0.0   1.5   1   0   0   1   1   1   1 -
srr4295175_ms_5_49   -          VOG9663              -            0.00032   16.3   0.2    0.0011   14.5   0.0   1.7   1   1   1   2   2   2   1 -
KP06_gp42               -          VOG9668              -              0.024   11.1   0.3     0.024   11.1   0.3   2.1   2   0   0   2   2   2   0 -
nc_024711_crassphage_44 -          VOG9668              -              0.025   11.1   0.3     0.025   11.1   0.3   2.1   2   0   0   2   2   2   0 -
err844030_ms_1_21    -          VOG9712              -            2.7e-07   25.9   1.9   2.7e-07   25.9   1.9   4.8   4   1   0   4   4   4   2 -
KP06_gp67               -          VOG9745              -             0.0041   12.0   2.4    0.0071   11.2   2.4   1.3   1   0   0   1   1   1   1 -
nc_024711_crassphage_69 -          VOG9745              -             0.0041   12.0   2.4    0.0071   11.2   2.4   1.3   1   0   0   1   1   1   1 -
fferm_ms_11_82       -          VOG9773              -             0.0027   14.2   0.0    0.0039   13.7   0.0   1.3   1   0   0   1   1   1   1 -
inf125_s_2_19        -          VOG9796              -            0.00033   16.4   0.0   0.00084   15.0   0.0   1.7   1   0   0   1   1   1   1 -
sib1_ms_5_17         -          VOG9797              -            2.6e-08   28.7   0.8   0.00049   14.6   0.1   2.6   2   0   0   2   2   2   2 -
sib1_ms_5_17         -          VOG9798              -              1e-06   25.0   3.3   0.00075   15.8   0.1   3.1   2   1   0   2   2   2   2 -
sib1_ms_5_17         -          VOG9799              -            9.8e-06   20.7   4.4    0.0049   11.8   0.1   3.1   3   0   0   3   3   3   2 -
cs_ms_21_49          -          VOG9827              -            1.3e-06   24.6   0.1   2.5e-06   23.6   0.1   1.5   1   0   0   1   1   1   1 -
sib1_ms_5_16         -          VOG9841              -             0.0016   14.5   3.5      0.01   12.0   0.0   2.4   2   0   0   2   2   2   1 -
err844030_ms_1_24    -          VOG9875              -              0.002   14.6   1.3      0.47    7.0   0.1   2.3   1   1   1   2   2   2   2 -
sib1_ms_5_37         -          VOG9875              -               0.93    6.1   9.6     0.077    9.6   0.1   3.9   4   0   0   4   4   4   0 -
err975045_s_1_81     -          VOG9888              -                4.9    3.4   9.8      0.43    6.8   4.3   1.9   1   1   0   2   2   2   0 -
srr4295175_ms_5_77   -          VOG9935              -              0.035    9.6  13.9     0.059    8.8  13.9   1.3   1   0   0   1   1   1   0 -
err844030_ms_1_21    -          VOG9955              -            1.4e-22   76.4   3.4   5.3e-10   35.6   0.1   4.6   4   0   0   4   4   4   4 -
inf125_s_2_25        -          VOG9955              -            8.6e-14   47.9   0.3   8.8e-14   47.8   0.3   1.2   1   0   0   1   1   1   1 -
fferm_ms_11_81       -          VOG9963              -             0.0054   12.7   0.1     0.038    9.9   0.0   2.1   2   0   0   2   2   2   1 -
sib1_ms_5_75         -          VOG9968              -              0.024   11.0   3.1      0.41    7.0   0.3   2.4   1   1   1   2   2   2   0 -
srr4295175_ms_5_31   -          VOG9970              -               0.44    6.8   7.5     0.013   11.7   0.7   1.8   2   0   0   2   2   2   0 -
#
# Program:         hmmsearch
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SEARCH
# Query file:      /hosts/linuxhome/mgx/nikos/project-001-virusfunction/data/pvogs/all/all.hmm
# Target file:     /hosts/linuxhome/chaperone/tmp/richard/guerin_data/all_refs.proteins.faa
# Option settings: hmmsearch --tblout /hosts/linuxhome/chaperone/tmp/richard/guerin_data/all_refs_pvog_table.txt --cpu 12 /hosts/linuxhome/mgx/nikos/project-001-virusfunction/data/pvogs/all/all.hmm /hosts/linuxhome/chaperone/tmp/richard/guerin_data/all_refs.proteins.faa 
# Current dir:     /hosts/linuxhome/chaperone/tmp/richard/guerin_data
# Date:            Mon Mar 30 15:48:33 2020
# [ok]
